Corrected,Corrected,Corrected,Corrected,Corrected,Corrected
6784389.4667706238,5412818.9038145039,6051548.5209361883,0.0,0.0,0.0
294903.14201025886,601921.12501828908,277470.21592791437,0.0,0.0,0.0
0,0.0,0,0,0,0
24490.373192990653,997310.30656887451,591736.30967241467,103597.07503184705,0,69542.533440669111
873582.09420135675,1357257.0013992707,892142.47105827904,458933.79386944207,81911.658101220761,1915.6914564084495
1437378.3039897587,1616190.0604909295,1469437.5282570405,0,37966.857745007663,0
5055998.6541930167,4544778.4242645875,5396749.5576186487,0,0,0
3770652.6477527907,5336960.8882343536,4937303.9994052034,0,0,0
10723704.170723652,9853520.2380855903,8748803.429129323,0,0,0
3195287.079996428,5168998.9294568086,5089366.827634587,0,0,0
11127265.238471285,13228804.923158929,12823990.070477404,0,0,0
1195885.1924304864,1676677.7919846701,1978928.1651485655,0,0,0
6539373.0545772268,7420215.9711912842,7124725.4041321874,2586061.702049809,3017050.2458491437,2863260.7784770387
381764.25828272529,634660.63380527659,557414.07323970611,220217.03560268661,0.0,0.0
668266.20791644428,0.0,1121175.2623639691,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
78498887.602587238,93267104.64422363,75081620.202195123,175531550.44663331,183943783.88436395,195642736.53549242
0.0,0.0,0.0,0.0,0.0,0.0
2702104.8818226587,0.0,4175356.1204127022,0.0,0.0,0.0
146221818.03895557,174642780.65230608,102030406.46088257,405789254.09660739,421807509.36138558,297093071.05888391
29036791.440354735,33778282.499556288,50868754.170311257,36040382.918621927,31627205.757949226,59674212.20089823
57780243.395678923,10557059.821139609,19521048.794831585,0.0,0.0,6527235.7962036254
0.0,12137067.0584337,16449644.194911275,9185484.1146414187,5714651.4720295332,16453164.756778436
737539.05201658083,13632660.595553441,17808172.24593224,16260772.668518156,9763289.0681103859,13412955.02585707
5608224.5698832488,0.0,0.0,1871873.565726175,0.0,4345262.1419278132
1533892.0274822144,3525738.9804030578,6975104.7995018838,3532273.5133560952,25323076.561779615,31444102.681126215
0,0,0.0,0.0,0.0,0.0
0,0,0,0.0,0.0,0.0
1062129.3196800244,2790303.2122830185,3954105.7437672401,1730204.8836382697,184487.70742134005,495771.36088050809
7571102.4462606115,5640220.8101535402,3977243.4067147193,0.0,0,0
4767525.2838411639,6710612.336575293,5378744.0986559447,60576.334540399854,0,0
16688541.681597821,17025102.090224072,17443870.749850944,0,0,0
5402882.0873788772,10355922.361354256,11076816.372133823,0,0,0
22580408.537910793,27238290.761083618,23417290.923528209,0,0,0
14303031.493427891,11762812.226897789,5840598.5301572699,0,0,0
20444337.595067486,6984130.6611786792,30815152.563396618,0,0,0
5761604.7084298255,13144949.60397684,8529337.4630972091,0,0,0
9817200.3452847563,6903031.6319371229,17134146.75811179,0,0,0
0,0.0,0.0,0,0,0
0,0,0,0,0,0
3016334.5836409465,2721942.8686778634,2629197.0886042542,0,0,0
2795296.6275424394,970343.82551318232,2055432.5509707171,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
667752268.21670485,742791511.92389417,711753955.91403592,1605166199.2360456,1805870523.2532642,1839281469.7779007
0.0,0.0,0.0,0.0,0.0,0.0
66713012.583183713,163851090.29804212,127574658.95075248,22304372.200485021,7544165.1421044786,66257154.749313414
1324697173.6465778,1303236698.7667809,1221003744.5249376,4476496383.2721615,4539715602.8527098,4603007373.7569036
47152184.704217941,63780056.978246227,80183700.230435744,37571799.467813499,18255438.129352409,10041097.252864791
648612793.28536594,664092275.34696555,634532060.37911189,414032797.93573701,332870731.70792723,353368240.78149962
14940051.429436471,16985725.528754767,19513062.90474537,11121935.980170229,9678019.1628020685,2295689.704863329
80350352.891974926,87642262.769369274,79896832.714969859,65568243.251408435,0.0,15534869.910162332
0.0,0.0,0.0,0.0,1438676.6355724905,0.0
17721370.430097282,23024121.202393904,21996817.321110141,26838754.882264592,14967356.382182427,11189458.478157159
5309083.281397705,0.0,0.0,0.0,0.0,0.0
20286640.979042623,26137038.247757174,17044790.58803663,4175786.4748277944,0.0,0.0
10162068.056196757,20869626.75569234,45042712.874751583,0.0,0,0.0
3472356.582033522,13778538.598525859,0.0,0,0,0
77522497.743920192,111187800.26547858,74403192.44967328,0,0,0
185015583.20568919,199172513.7390897,209619334.55878142,0,0,0
71659581.357625663,129585064.83773763,120032048.98870343,320871.49424988672,221845.32870170588,91815.274189221294
180999375.04065701,299685498.71384019,217076015.95451882,0,0,0
88978206.134646758,106852807.72711009,107794855.73201916,0,0,0
183683226.64844909,312647909.92340046,269222967.60700011,0,0,0
72230396.898324966,52675021.13699393,73569270.973503128,0,0,0
110345151.35341337,159402993.46589252,132623906.95712446,0,0,0
6020985.4053900046,8956253.742025625,17459885.534254372,0,0,0
7469565.7748861983,9696788.6179004442,9800053.9144087173,0,0,0
105464.0943680701,73800.358814347521,1667481.343945442,0,0,0
2593555.7538947011,3841873.797647899,1966265.2196864383,0,0,0
581737.73386900267,2930951.2882428668,4079966.6003825678,0,0,0
3551527.0607431987,5681452.8955436051,3443725.0590867656,0,0,0
2271985.0234211287,7508384.6735082772,8882396.6926871948,0,0,0
13108373.99015473,14871063.415898388,17974624.145820588,0,0,0
8320306.7778143752,16369117.132928228,14257669.111419277,0,0,0
8066680.1955829784,22840180.211556092,11511293.587279094,0,0,0
7153473.8358510789,9576953.6369227059,7115266.3034400027,0,0,0
18612107.938917588,25725382.392308634,17092554.101640549,0,0,0
4354278.7520782016,3256409.4120509084,6612600.5531694815,0,0,0
9529443.3489119411,20040560.262105264,19643900.093461227,0,0,0
2277465.3069441654,6405962.6646846579,6252804.6737370053,0,0,0
5270644.9105744967,10046028.560805839,6104840.0889767176,0,0,0
400351.53570182947,0.0,1786380.9439365226,0,0,0
378581.99516383052,747390.6103361944,497371.9513960366,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
36477862.725294948,32700413.941660497,37670715.495946042,441957435.38151389,607715159.98091447,692643808.44741869
0.0,0.0,0.0,0.0,0.0,0.0
54813893.203043833,65334466.491964489,35262068.709782794,45497135.280694932,78086557.907351211,72358011.149387658
400951924.92024684,553257474.12737393,320963348.32255757,2699186113.6523514,2981924937.8660312,2873978711.5110812
120853998.38541865,124532028.38422431,131480521.89446007,113800622.03684042,97480994.836984366,33366616.465434778
593715272.27650535,563668751.1071341,490289243.00275171,870914004.78084278,724111766.88831055,609388432.18508577
49956322.47214447,25573179.437092699,57541571.826079756,7802210.7042792635,31221759.208063211,56517863.902813435
235273091.67942449,206428855.32462379,205399402.50919527,164115958.70974028,66180589.861819796,84430647.306689233
0.0,0.0,0.0,0.0,0.0,0.0
23272709.574568339,32095533.774608146,28926827.469657939,22169879.678624898,15161097.271077026,12760612.53036903
0.0,0.0,0.0,0.0,0,0
4264211.2836471237,466393.1988709775,4421795.4770523161,0.0,0,0
17784830.572268564,21426308.72019447,4167062.6413307618,0,0,0
38224144.364739761,43093604.248542808,39086430.9757457,0,0,0
19565197.852788515,31773242.371003363,29637491.319480725,0,0,0
34170955.923589848,97573215.395731658,51579532.582477517,0,0,0
46359080.176799506,42518710.03948278,47221074.857339978,345488.17633547197,0,0
117609037.59741287,138821807.98989132,121970385.57649547,0,0,0
31082615.716585357,40041662.691905409,36989287.870154351,0,0,0
123057228.80758817,117900477.21259353,104644679.52911849,0,0,0
16645691.731859405,22945497.168107998,22488825.370149579,0,0,0
46446398.592128143,55982561.416762732,53893196.376047328,0,0,0
8966500.6994462181,6184388.1436349656,6844519.0012900401,0,0,0
11410830.320504138,13512784.119753396,10396230.806428434,0,0,0
0.0,188170.80155669875,0.0,0,0,0
2263698.9200899191,3426521.3308807639,1888490.2025054367,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
71693886.65906699,84129882.369419008,82043097.767489582,169380091.95333403,188777906.64975166,183157016.11865643
0.0,0.0,0.0,0.0,0.0,0.0
4079524.1569607118,4471653.4424846852,962348.20421924558,7302839.7820865074,0.0,0.0
301123612.13089496,313352571.88753676,296751783.29599744,984132899.53393543,899677492.02655387,894177129.32106686
0.0,0.0,4819578.5643084515,15204265.427873729,14166833.859960241,0.0
15519015.563297158,16196758.870765837,16835573.13094173,13287417.689279428,25563270.766301073,0.0
2632375.0803341111,2224199.2030128641,0.0,0.0,0.0,0.0
12316582.057091814,11916824.876818527,13688432.352323653,3970957.4609415452,100107.850215288,2689081.9250660175
619450.14274125104,62767.554055161461,0.0,0.0,607887.93311324855,668567.81053578958
974645.14460156299,152789.60391531425,517281.99588873348,2742627.9857648355,332945.68124108011,1438059.3480655293
0.0,0.0,592855.15395208437,2108684.5103884642,0.0,0.0
10016188.333859418,10472745.044831729,10418214.162257919,2465279.843734663,1230813.5078338683,1210409.9115646044
6832025.5651869532,8140746.1356908595,6696629.4393799128,0.0,171960.32514116875,0.0
16631081.297927907,19452979.091486868,13218231.067596206,0.0,0.0,0
9388266.2483488526,10383622.510544015,11375089.933227651,81877.562087173981,106453.7260474894,0
39230115.598442681,39311057.88869594,38712957.904068433,341762.17026071198,0,0
8233731.4550193381,7795703.7432114864,11453326.910281751,0,0,0
35509502.855377287,41046331.262684099,34518971.157666929,0,0,0
3145192.2231941358,7746156.615733685,7761093.8893983671,0,0,0
17685120.17435433,18434686.791956779,16544956.196264103,0,0,0
0.0,0.0,1222443.7531880632,0,0,0
0.0,468510.15847729408,0.0,0,0,0
0,0.0,642036.85954665334,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
3308197.5869445503,5169313.7533455538,5083504.3005194319,15892755.063772773,19069459.428146187,16595734.38983638
1283955.5669644468,242637.02517546967,0.0,2870807.3413736327,0.0,0.0
0.0,0.0,180493.20469006817,2497672.7600307302,600914.3867558029,0.0
0.0,908.23361058808325,54088.606434173227,0.0,1336653.1767241366,938293.58804791071
539364.78920503298,227271.7662699334,385400.45438590104,0.0,58068.382216814141,328533.82101143681
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
9916792.2528221495,11637336.023501854,10436962.540813787,57505113.003570996,56779137.250159435,55677378.376346067
262451.6073931022,366626.22777414951,569046.76073431084,4916460.12170537,7667169.6686200062,5096940.212175332
0.0,0.0,279623.15629054187,19241340.078452043,17408427.54691444,18303311.946620326
155574.53308312758,0.0,403482.44635420979,0.0,3684411.4053600174,3608202.0246648639
2582571.8707904099,4319205.8484102339,3683424.7605076469,12526885.411095008,6574447.8713373905,7841731.4006798649
935728.16116288758,556127.35213781905,384001.36355053505,2203104.5337751424,1511853.1753374177,514738.34350301587
2570384.9893642007,4300150.5177648272,4109350.328992187,929454.35689158819,0.0,770305.95262286393
1161590.6260323783,0.0,639341.64942552987,197504.94799918789,0.0,521913.26786059444
1831704.0236253766,2147962.5073688189,1839301.2900917567,2788330.5660263081,1316728.9927836484,986780.27268131066
247235.25385563946,318729.36544272298,337488.80467899522,664520.379189561,0.0,229898.04279958154
437685.88792134251,532096.81004378619,292543.00931577949,411427.20366003527,203659.92692325343,136083.57176726463
265073.48701529449,336770.03302963212,340470.81049702194,73035.242655896524,0,163332.43467467316
1302002.4958719208,1214541.9516607493,888651.24190474232,437659.92570205021,204478.39386690062,70562.322053903787
358614.73226889974,545316.32208384504,646583.70690483693,0.0,0,0
1943182.7674386539,2408287.1256324961,2033424.1009237729,0,0,0
1345868.4823830638,1271741.5981076111,1167742.8803129271,0,0,0
2135733.1594654196,2700110.1334255724,2877927.2027659765,0,0,0
1654906.4817292283,1583681.8506818318,1571196.1973483311,0,0,0
3629101.767287252,4214104.020347951,3927766.4812366134,0,0,0
1727614.1296531709,1446869.511092681,1782208.2932945876,0,0,0
3634691.3127231239,3736555.4077446139,3865685.3194816117,0,0,0
1401179.7734785909,1043124.6059248069,1295548.188098697,0,0,0
2372367.9532982754,2880295.8570121978,2651942.6137061859,0,0,0
643562.1800081915,667078.74601386534,779103.39917037473,0,0,0
893622.78899395582,1069469.4599081217,951684.49103963503,0,0,0
150087.69733324478,148914.34089673668,234090.18151415148,0,0,0
255439.95169579136,337962.53511638445,220708.1667503693,0,0,0
100734.79974772235,177844.43088984623,133938.35292724805,0,0,0
296387.84399872104,469736.59808941762,455281.05580096744,0,0,0
309865.90968168923,470103.22437437309,425181.03582971939,0,0,0
630310.1838889377,844923.61798527674,737858.21434813249,0,0,0
694317.24859161896,882274.7591734723,530734.33172605105,0,0,0
1146502.2415206095,1275097.3905007606,1170255.512899301,0,0,0
667104.63353413588,850809.5943418456,742893.77275487361,0,0,0
1155524.6058468055,1189637.8897934486,1240234.2879185355,0,0,0
640855.1170690771,787824.5300983513,752327.97969259671,0,0,0
731985.37214623275,1016419.9027244133,967149.98104502459,0,0,0
158621.2169648929,317962.33904695912,384773.20900442748,0,0,0
411933.74901481619,484782.61341904604,580692.65782402467,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
12522816.427346073,11973729.523666751,11811936.77388048,44962653.050075702,48191187.331675872,40065007.755950779
0.0,86813.312740443129,0.0,922292.07195724396,2283603.8585922406,4675971.1010448867
1952540.1215760368,2495580.726324134,2565691.8706138087,13611467.256944316,16558519.855224073,11935604.639445413
0.0,0.0,0.0,512375.54236492148,0.0,1369538.4749150155
2328836.5656351978,1734360.3057561782,2438492.5275809183,3790302.2299473588,2966363.7306527719,2733757.0797760142
408424.34204023954,769301.42334166029,319704.88518213126,936259.49359664239,0.0,34785.150522632219
1441608.9070289752,2337737.5367934043,2341279.9283144949,0.0,74467.704879395111,0.0
0.0,0.0,0.0,9672.3767432253189,0.0,54454.695976477014
0,0.0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
473466.80222739471,414647.63484321849,293737.03323862434,0,0,0
0,0.0,0,0,0,0
802334.38238607254,808798.87785402767,815861.93277107016,0,0,0
114002.22806110299,322476.17506987642,480122.6438926949,0,0,0
1231297.325004989,1348881.1821458894,1400477.1225110695,0,0,0
466191.65570674872,360185.7099915279,363130.90544211608,0,0,0
0,0.0,0,0,0,0
0,0,0,0,0,0
2280845.0996928425,1935185.518226624,1636090.8496328201,145691.88778111184,243282.83094032822,0
117407.16458920455,0.0,234851.25372664633,0,0,0
671652.50269354251,765303.3413655858,604820.26240384835,0,0,0
92472.096816598685,0.0,81883.983657595483,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
843574.90824886877,1214384.9433416966,1156928.5549024371,3942118.2258997471,3419543.9637459861,3249839.5166378752
0.0,0.0,36419.30115511753,399888.92957961996,62775.018648193414,308374.88740320085
0.0,0.0,0.0,158936.23812533714,414273.47452037287,360115.10117199144
0,3525.765847784925,0.0,55441.45947318292,176013.04568767024,8287.3380879672495
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
77346808.577507108,78105391.232003883,69490367.51896216,203078814.28683457,192907372.84630817,178929888.61515829
0.0,0.0,0.0,0.0,0.0,0.0
28216715.412854586,35436213.205110878,42946233.658196695,40362138.173002154,23865644.178829055,35077889.306523867
72981532.316577271,75774629.971876577,71022423.456194684,382091831.48860443,311538871.41939181,293965604.54512388
17389325.116568975,16007656.064397186,17542448.745693184,16082906.431164699,0.0,0.0
124065593.85242318,128484575.13969091,118642363.55994815,102276850.04122852,63906508.266893514,61740739.690970801
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11560819586.415554,10999942155.253902,8163248091.8194685,20160994139.712322,20047133046.198055,15552262437.136957
6321240.8647376979,0.0,0.0,44566845.818414778,12534873.00002758,2071185.7560214652
102124614.60907926,99646951.167498395,0.0,158488649.07841522,161358562.63568345,131767579.16226675
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
2201376.4805762433,2533893.9315498755,4436161.0105566317,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
11737617489.815256,11182442337.706285,8295193092.3393335,20604472881.513588,20465859471.436539,15792998583.289663
7561617.194209584,0.0,0.0,39347872.928387091,12761397.88536148,3343196.5566940787
97208067.097330257,92811097.851184577,0.0,158381781.96023408,163305549.45333019,123450167.95389514
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1412852.422672126,1485635.4663675618,2650419.4500656268,0,0,0
0,0,0,0,0,0
2168361.3139177235,2499177.9897226552,4374226.7006069748,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
100030172.8072364,98390899.91127269,69278475.968614906,240309150.00364003,219740845.37012076,158079637.37323865
374462.85820042004,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
460375.15606571251,249505.04878571615,293185.36080140912,498279.24259321688,1225195.2794077368,546701.89884558949
0,39031.268339782153,0.0,0.0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16035645843.905317,15484635520.917496,11567271613.893068,26985787162.45549,27187282482.760792,21477642146.140862
0.0,0.0,0.0,22018898.254949681,0.0,0.0
0.0,0.0,0.0,207553327.84986645,248451583.93177056,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
58743520.370969735,58581813.459761828,37165330.42377504,128454859.54559731,124351928.87344059,89601454.223677188
0.0,0.0,0.0,0.0,473574.97267722001,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,373215.38156788942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
16035645843.603161,15484635520.464264,11567271613.590914,26985787162.45549,27187282482.156479,21477642146.745171
0.0,0.0,0.0,22018898.553753342,0.0,0.0
0.0,0.0,0.0,207553328.32155263,248451584.36540696,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
58743520.370969735,58581813.459761828,37165330.42377504,128454859.54559731,124351928.87344059,89601454.223677188
0.0,0.0,0.0,0.0,473574.97267722001,0.0
0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,373215.38156788942
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
